timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716467097852,3,Login-0,302,Found,Thread Group 1-10,,true,,193,940,10,10,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1716467097855,1,Login-1,200,OK,Thread Group 1-10,text,true,,5069,685,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467097855,1,Birds,200,OK,Thread Group 1-9,text,true,,3710,249,10,10,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
1716467097878,2,Home,200,OK,Thread Group 1-11,text,true,,1497,391,10,10,http://localhost:8080/jpetstore/,1,0,0
1716467097878,1,Home-0,302,Found,Thread Group 1-11,,true,,146,195,10,10,http://localhost:8080/jpetstore,1,0,0
1716467097879,1,Home-1,200,OK,Thread Group 1-11,text,true,,1351,196,10,10,http://localhost:8080/jpetstore/,1,0,0
1716467097875,5,Login,200,OK,Thread Group 1-7,text,true,,5262,1625,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467097875,3,Login-0,302,Found,Thread Group 1-7,,true,,193,940,10,10,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1716467097878,2,Login-1,200,OK,Thread Group 1-7,text,true,,5069,685,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467097877,5,Login,200,OK,Thread Group 1-8,text,true,,5262,1625,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467097877,3,Login-0,302,Found,Thread Group 1-8,,true,,193,940,10,10,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1716467097880,2,Login-1,200,OK,Thread Group 1-8,text,true,,5069,685,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467097887,2,Reptiles,200,OK,Thread Group 1-12,text,true,,3712,252,10,10,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1716467097888,4,Login,200,OK,Thread Group 1-13,text,true,,5262,1625,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467097888,2,Login-0,302,Found,Thread Group 1-13,,true,,193,940,10,10,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467097890,2,Login-1,200,OK,Thread Group 1-13,text,true,,5069,685,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467097890,3,Sign Out,200,OK,Thread Group 1-9,text,true,,5255,1075,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467097890,1,Sign Out-0,302,Found,Thread Group 1-9,,true,,333,542,10,10,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1716467097891,2,Sign Out-1,200,OK,Thread Group 1-9,text,true,,4922,533,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467097894,4,Sign Out,200,OK,Thread Group 1-12,text,true,,5255,1075,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467097894,2,Sign Out-0,302,Found,Thread Group 1-12,,true,,333,542,10,10,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1716467097896,2,Sign Out-1,200,OK,Thread Group 1-12,text,true,,4922,533,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467097906,5,Login,200,OK,Thread Group 1-6,text,true,,5262,1625,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467097906,2,Login-0,302,Found,Thread Group 1-6,,true,,193,940,10,10,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467097909,2,Login-1,200,OK,Thread Group 1-6,text,true,,5069,685,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467097910,1,Birds,200,OK,Thread Group 1-10,text,true,,3710,249,10,10,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
1716467097913,2,Birds,200,OK,Thread Group 1-8,text,true,,3710,249,10,10,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1716467097928,3,Home,200,OK,Thread Group 1-14,text,true,,1497,253,10,10,http://localhost:8080/jpetstore/,2,0,0
1716467097928,2,Home-0,302,Found,Thread Group 1-14,,true,,146,126,10,10,http://localhost:8080/jpetstore,2,0,0
1716467097930,1,Home-1,200,OK,Thread Group 1-14,text,true,,1351,127,10,10,http://localhost:8080/jpetstore/,1,0,0
1716467097935,3,Home,200,OK,Thread Group 1-12,text,true,,1497,391,10,10,http://localhost:8080/jpetstore/,1,0,0
1716467097935,1,Home-0,302,Found,Thread Group 1-12,,true,,146,195,10,10,http://localhost:8080/jpetstore,1,0,0
1716467097936,2,Home-1,200,OK,Thread Group 1-12,text,true,,1351,196,10,10,http://localhost:8080/jpetstore/,2,0,0
1716467097934,6,Login,200,OK,Thread Group 1-4,text,true,,5262,1625,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467097934,2,Login-0,302,Found,Thread Group 1-4,,true,,193,940,10,10,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467097936,4,Login-1,200,OK,Thread Group 1-4,text,true,,5069,685,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1716467097955,3,Reptiles,200,OK,Thread Group 1-13,text,true,,3712,252,10,10,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,3,0,0
1716467097955,4,Home,200,OK,Thread Group 1-9,text,true,,1497,391,10,10,http://localhost:8080/jpetstore/,1,0,0
1716467097955,1,Home-0,302,Found,Thread Group 1-9,,true,,146,195,10,10,http://localhost:8080/jpetstore,1,0,0
1716467097956,3,Home-1,200,OK,Thread Group 1-9,text,true,,1351,196,10,10,http://localhost:8080/jpetstore/,3,0,0
1716467097963,3,Reptiles,200,OK,Thread Group 1-7,text,true,,3712,252,10,10,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,3,0,0
1716467097963,3,Main Catalog,200,OK,Thread Group 1-11,text,true,,4832,468,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467097967,2,Main Catalog,200,OK,Thread Group 1-14,text,true,,5762,399,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467097982,2,Dogs,200,OK,Thread Group 1-6,text,true,,4296,248,10,10,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1716467097982,2,Sign In,200,OK,Thread Group 1-14,text,true,,3923,605,10,10,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,2,0,0
1716467097985,2,Dogs,200,OK,Thread Group 1-4,text,true,,4296,248,10,10,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1716467097996,5,Sign Out,200,OK,Thread Group 1-13,text,true,,5255,1075,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467097996,3,Sign Out-0,302,Found,Thread Group 1-13,,true,,333,542,10,10,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1716467097999,2,Sign Out-1,200,OK,Thread Group 1-13,text,true,,4922,533,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098000,17,Sign Out,200,OK,Thread Group 1-10,text,true,,5255,1075,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098000,2,Sign Out-0,302,Found,Thread Group 1-10,,true,,333,542,10,10,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1716467098003,14,Sign Out-1,200,OK,Thread Group 1-10,text,true,,4922,533,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,14,0,0
1716467098015,4,Sign Out,200,OK,Thread Group 1-8,text,true,,5255,1075,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098015,2,Sign Out-0,302,Found,Thread Group 1-8,,true,,333,542,10,10,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1716467098017,2,Sign Out-1,200,OK,Thread Group 1-8,text,true,,4922,533,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098066,3,Main Catalog,200,OK,Thread Group 1-12,text,true,,4832,468,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467098066,4,Sign In,200,OK,Thread Group 1-11,text,true,,3921,605,11,11,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,4,0,0
1716467098066,4,Main Catalog,200,OK,Thread Group 1-9,text,true,,4832,468,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1716467098064,7,Home,200,OK,Thread Group 1-13,text,true,,1497,391,11,11,http://localhost:8080/jpetstore/,6,0,0
1716467098064,6,Home-0,302,Found,Thread Group 1-13,,true,,146,195,11,11,http://localhost:8080/jpetstore,6,0,0
1716467098070,1,Home-1,200,OK,Thread Group 1-13,text,true,,1351,196,11,11,http://localhost:8080/jpetstore/,1,0,0
1716467098067,15,Sign Out,200,OK,Thread Group 1-4,text,true,,5255,1075,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467098067,3,Sign Out-0,302,Found,Thread Group 1-4,,true,,333,542,11,11,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1716467098071,11,Sign Out-1,200,OK,Thread Group 1-4,text,true,,4922,533,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,11,0,0
1716467098082,2,Home,200,OK,Thread Group 1-8,text,true,,1497,391,11,11,http://localhost:8080/jpetstore/,1,0,0
1716467098082,1,Home-0,302,Found,Thread Group 1-8,,true,,146,195,11,11,http://localhost:8080/jpetstore,1,0,0
1716467098083,1,Home-1,200,OK,Thread Group 1-8,text,true,,1351,196,11,11,http://localhost:8080/jpetstore/,1,0,0
1716467098066,16,Sign Out,200,OK,Thread Group 1-6,text,true,,5255,1075,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1716467098066,5,Sign Out-0,302,Found,Thread Group 1-6,,true,,333,542,11,11,http://localhost:8080/jpetstore/actions/Account.action?signoff=,5,0,0
1716467098071,11,Sign Out-1,200,OK,Thread Group 1-6,text,true,,4922,533,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,11,0,0
1716467098064,9,Sign Out,200,OK,Thread Group 1-7,text,true,,5255,1075,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1716467098064,7,Sign Out-0,302,Found,Thread Group 1-7,,true,,333,542,11,11,http://localhost:8080/jpetstore/actions/Account.action?signoff=,7,0,0
1716467098071,2,Sign Out-1,200,OK,Thread Group 1-7,text,true,,4922,533,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098092,2,Home,200,OK,Thread Group 1-10,text,true,,1497,391,9,9,http://localhost:8080/jpetstore/,1,0,0
1716467098092,1,Home-0,302,Found,Thread Group 1-10,,true,,146,195,9,9,http://localhost:8080/jpetstore,1,0,0
1716467098093,1,Home-1,200,OK,Thread Group 1-10,text,true,,1351,196,9,9,http://localhost:8080/jpetstore/,1,0,0
1716467098110,2,Sign In,200,OK,Thread Group 1-12,text,true,,3925,605,9,9,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,2,0,0
1716467098120,5,Login,200,OK,Thread Group 1-14,text,true,,5262,1625,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467098120,3,Login-0,302,Found,Thread Group 1-14,,true,,193,940,9,9,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1716467098123,2,Login-1,200,OK,Thread Group 1-14,text,true,,5069,685,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098125,2,Main Catalog,200,OK,Thread Group 1-10,text,true,,4832,468,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098126,4,Home,200,OK,Thread Group 1-15,text,true,,1497,253,9,9,http://localhost:8080/jpetstore/,3,0,1
1716467098126,3,Home-0,302,Found,Thread Group 1-15,,true,,146,126,9,9,http://localhost:8080/jpetstore,3,0,1
1716467098129,1,Home-1,200,OK,Thread Group 1-15,text,true,,1351,127,9,9,http://localhost:8080/jpetstore/,1,0,0
1716467098135,3,Reptiles,200,OK,Thread Group 1-14,text,true,,3712,252,9,9,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,3,0,0
1716467098139,2,Sign In,200,OK,Thread Group 1-9,text,true,,3921,605,9,9,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,2,0,0
1716467098156,2,Home,200,OK,Thread Group 1-7,text,true,,1497,391,9,9,http://localhost:8080/jpetstore/,1,0,0
1716467098156,1,Home-0,302,Found,Thread Group 1-7,,true,,146,195,9,9,http://localhost:8080/jpetstore,1,0,0
1716467098157,1,Home-1,200,OK,Thread Group 1-7,text,true,,1351,196,9,9,http://localhost:8080/jpetstore/,1,0,0
1716467098160,1,Main Catalog,200,OK,Thread Group 1-15,text,true,,5762,399,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467098160,2,Main Catalog,200,OK,Thread Group 1-13,text,true,,4832,468,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098159,2,Main Catalog,200,OK,Thread Group 1-7,text,true,,4832,468,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098183,2,Sign In,200,OK,Thread Group 1-10,text,true,,3923,605,9,9,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,2,0,0
1716467098173,14,Login,200,OK,Thread Group 1-11,text,true,,5262,1625,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,11,0,0
1716467098173,11,Login-0,302,Found,Thread Group 1-11,,true,,193,940,9,9,http://localhost:8080/jpetstore/actions/Account.action,11,0,0
1716467098184,3,Login-1,200,OK,Thread Group 1-11,text,true,,5069,685,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467098182,4,Main Catalog,200,OK,Thread Group 1-8,text,true,,4832,468,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1716467098195,4,Sign Out,200,OK,Thread Group 1-14,text,true,,5255,1075,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098195,2,Sign Out-0,302,Found,Thread Group 1-14,,true,,333,542,9,9,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1716467098197,2,Sign Out-1,200,OK,Thread Group 1-14,text,true,,4922,533,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098202,2,Dogs,200,OK,Thread Group 1-11,text,true,,4296,248,9,9,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1716467098199,5,Login,200,OK,Thread Group 1-12,text,true,,5262,1625,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098199,2,Login-0,302,Found,Thread Group 1-12,,true,,193,940,9,9,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467098201,3,Login-1,200,OK,Thread Group 1-12,text,true,,5069,685,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467098207,2,Sign In,200,OK,Thread Group 1-13,text,true,,3923,605,9,9,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,2,0,0
1716467098208,4,Login,200,OK,Thread Group 1-10,text,true,,5262,1625,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098208,2,Login-0,302,Found,Thread Group 1-10,,true,,193,940,9,9,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467098210,2,Login-1,200,OK,Thread Group 1-10,text,true,,5069,685,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098241,4,Login,200,OK,Thread Group 1-9,text,true,,5262,1625,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098241,2,Login-0,302,Found,Thread Group 1-9,,true,,193,940,10,10,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467098244,1,Login-1,200,OK,Thread Group 1-9,text,true,,5069,685,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467098257,15,Sign In,200,OK,Thread Group 1-7,text,true,,3925,605,10,10,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,15,0,0
1716467098257,16,Home,200,OK,Thread Group 1-14,text,true,,1497,391,10,10,http://localhost:8080/jpetstore/,6,0,0
1716467098257,6,Home-0,302,Found,Thread Group 1-14,,true,,146,195,10,10,http://localhost:8080/jpetstore,6,0,0
1716467098264,9,Home-1,200,OK,Thread Group 1-14,text,true,,1351,196,10,10,http://localhost:8080/jpetstore/,9,0,0
1716467098262,12,Sign In,200,OK,Thread Group 1-15,text,true,,3923,605,10,10,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,12,0,0
1716467098279,2,Dogs,200,OK,Thread Group 1-12,text,true,,4296,248,10,10,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1716467098285,2,Sign In,200,OK,Thread Group 1-8,text,true,,3923,605,10,10,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,2,0,0
1716467098300,16,Reptiles,200,OK,Thread Group 1-10,text,true,,3712,252,10,10,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,16,0,0
1716467098300,17,Reptiles,200,OK,Thread Group 1-9,text,true,,3712,252,10,10,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,17,0,0
1716467098310,7,Sign Out,200,OK,Thread Group 1-11,text,true,,5255,1075,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1716467098310,5,Sign Out-0,302,Found,Thread Group 1-11,,true,,333,542,10,10,http://localhost:8080/jpetstore/actions/Account.action?signoff=,5,0,0
1716467098315,2,Sign Out-1,200,OK,Thread Group 1-11,text,true,,4922,533,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098315,3,Login,200,OK,Thread Group 1-13,text,true,,5262,1625,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098315,2,Login-0,302,Found,Thread Group 1-13,,true,,193,940,10,10,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467098317,1,Login-1,200,OK,Thread Group 1-13,text,true,,5069,685,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467098321,2,Main Catalog,200,OK,Thread Group 1-14,text,true,,4832,468,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098334,2,Home,200,OK,Thread Group 1-16,text,true,,1497,253,10,10,http://localhost:8080/jpetstore/,1,0,0
1716467098334,1,Home-0,302,Found,Thread Group 1-16,,true,,146,126,10,10,http://localhost:8080/jpetstore,1,0,0
1716467098336,0,Home-1,200,OK,Thread Group 1-16,text,true,,1351,127,10,10,http://localhost:8080/jpetstore/,0,0,0
1716467098333,6,Sign Out,200,OK,Thread Group 1-12,text,true,,5255,1075,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1716467098333,4,Sign Out-0,302,Found,Thread Group 1-12,,true,,333,542,10,10,http://localhost:8080/jpetstore/actions/Account.action?signoff=,4,0,0
1716467098337,2,Sign Out-1,200,OK,Thread Group 1-12,text,true,,4922,533,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098346,2,Home,200,OK,Thread Group 1-11,text,true,,1497,391,10,10,http://localhost:8080/jpetstore/,0,0,0
1716467098346,0,Home-0,302,Found,Thread Group 1-11,,true,,146,195,10,10,http://localhost:8080/jpetstore,0,0,0
1716467098347,1,Home-1,200,OK,Thread Group 1-11,text,true,,1351,196,10,10,http://localhost:8080/jpetstore/,1,0,0
1716467098345,3,Sign Out,200,OK,Thread Group 1-9,text,true,,5255,1075,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098345,2,Sign Out-0,302,Found,Thread Group 1-9,,true,,333,542,10,10,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1716467098347,1,Sign Out-1,200,OK,Thread Group 1-9,text,true,,4922,533,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467098358,4,Login,200,OK,Thread Group 1-8,text,true,,5262,1625,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098358,2,Login-0,302,Found,Thread Group 1-8,,true,,193,940,10,10,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467098361,1,Login-1,200,OK,Thread Group 1-8,text,true,,5069,685,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467098368,1,Home,200,OK,Thread Group 1-9,text,true,,1497,391,10,10,http://localhost:8080/jpetstore/,0,0,0
1716467098368,0,Home-0,302,Found,Thread Group 1-9,,true,,146,195,10,10,http://localhost:8080/jpetstore,0,0,0
1716467098369,0,Home-1,200,OK,Thread Group 1-9,text,true,,1351,196,10,10,http://localhost:8080/jpetstore/,0,0,0
1716467098370,2,Home,200,OK,Thread Group 1-12,text,true,,1497,391,10,10,http://localhost:8080/jpetstore/,1,0,0
1716467098370,1,Home-0,302,Found,Thread Group 1-12,,true,,146,195,10,10,http://localhost:8080/jpetstore,1,0,0
1716467098371,1,Home-1,200,OK,Thread Group 1-12,text,true,,1351,196,10,10,http://localhost:8080/jpetstore/,1,0,0
1716467098371,2,Sign In,200,OK,Thread Group 1-14,text,true,,3921,605,10,10,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,2,0,0
1716467098388,3,Dogs,200,OK,Thread Group 1-13,text,true,,4296,248,10,10,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1716467098399,3,Main Catalog,200,OK,Thread Group 1-11,text,true,,4832,468,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467098404,7,Sign Out,200,OK,Thread Group 1-10,text,true,,5255,1075,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098404,2,Sign Out-0,302,Found,Thread Group 1-10,,true,,333,542,10,10,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1716467098406,5,Sign Out-1,200,OK,Thread Group 1-10,text,true,,4922,533,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1716467098417,3,Reptiles,200,OK,Thread Group 1-8,text,true,,3712,252,10,10,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,3,0,0
1716467098417,3,Main Catalog,200,OK,Thread Group 1-12,text,true,,4832,468,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467098421,3,Main Catalog,200,OK,Thread Group 1-16,text,true,,5762,399,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467098421,4,Login,200,OK,Thread Group 1-15,text,true,,5262,1625,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098421,2,Login-0,302,Found,Thread Group 1-15,,true,,193,940,10,10,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467098423,2,Login-1,200,OK,Thread Group 1-15,text,true,,5069,685,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098432,6,Login,200,OK,Thread Group 1-7,text,true,,5262,1625,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467098432,3,Login-0,302,Found,Thread Group 1-7,,true,,193,940,11,11,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1716467098435,3,Login-1,200,OK,Thread Group 1-7,text,true,,5069,685,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467098436,3,Home,200,OK,Thread Group 1-10,text,true,,1497,391,11,11,http://localhost:8080/jpetstore/,1,0,0
1716467098436,1,Home-0,302,Found,Thread Group 1-10,,true,,146,195,11,11,http://localhost:8080/jpetstore,1,0,0
1716467098437,2,Home-1,200,OK,Thread Group 1-10,text,true,,1351,196,11,11,http://localhost:8080/jpetstore/,2,0,0
1716467098437,3,Login,200,OK,Thread Group 1-14,text,true,,5262,1625,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098437,2,Login-0,302,Found,Thread Group 1-14,,true,,193,940,11,11,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467098439,1,Login-1,200,OK,Thread Group 1-14,text,true,,5069,685,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467098438,4,Sign Out,200,OK,Thread Group 1-13,text,true,,5255,1075,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098438,2,Sign Out-0,302,Found,Thread Group 1-13,,true,,333,542,11,11,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1716467098440,2,Sign Out-1,200,OK,Thread Group 1-13,text,true,,4922,533,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098453,2,Main Catalog,200,OK,Thread Group 1-9,text,true,,4832,468,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467098482,8,Sign In,200,OK,Thread Group 1-12,text,true,,3923,605,11,11,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,8,0,0
1716467098482,9,Dogs,200,OK,Thread Group 1-14,text,true,,4296,248,11,11,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,9,0,0
1716467098487,4,Sign In,200,OK,Thread Group 1-9,text,true,,3923,605,11,11,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,4,0,0
1716467098483,8,Reptiles,200,OK,Thread Group 1-15,text,true,,3712,252,11,11,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,8,0,0
1716467098491,2,Sign In,200,OK,Thread Group 1-11,text,true,,3923,605,11,11,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,2,0,0
1716467098506,4,Home,200,OK,Thread Group 1-17,text,true,,1497,253,11,11,http://localhost:8080/jpetstore/,2,0,1
1716467098506,2,Home-0,302,Found,Thread Group 1-17,,true,,146,126,11,11,http://localhost:8080/jpetstore,2,0,1
1716467098508,2,Home-1,200,OK,Thread Group 1-17,text,true,,1351,127,11,11,http://localhost:8080/jpetstore/,2,0,0
1716467098507,4,Sign Out,200,OK,Thread Group 1-15,text,true,,5255,1075,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
